Series Name,Series Code,Country Name,Country Code,2015 [YR2015]
Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,Guam,GUM,..
Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,Guinea,GIN,..
Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,Guinea-Bissau,GNB,..
Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,Guyana,GUY,..
Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,Heavily indebted poor countries (HIPC),HPC,..
Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,High income,HIC,..
Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,"Hong Kong SAR, China",HKG,..
Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,Hungary,HUN,..
Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,IBRD only,IBD,..
Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,Iceland,ISL,..
Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,IDA & IBRD total,IBT,..
Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,IDA blend,IDB,..
Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,IDA only,IDX,..
Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,IDA total,IDA,..
Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,"Iran, Islamic Rep.",IRN,..
Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,Iraq,IRQ,..
Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,Ireland,IRL,..
Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,Isle of Man,IMY,..
Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,Israel,ISR,..
Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,Italy,ITA,..
Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,Jamaica,JAM,..
Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,Japan,JPN,..
Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,Jordan,JOR,..
Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,Kazakhstan,KAZ,2.7
Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,Kiribati,KIR,..
Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,"Korea, Dem. People’s Rep.",PRK,..
Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,"Korea, Rep.",KOR,..
Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,Kosovo,KSV,..
Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,Kuwait,KWT,..
Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,Lao PDR,LAO,..
Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,Late-demographic dividend,LTE,..
Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,Latin America & Caribbean,LCN,..
Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,Latin America & Caribbean (excluding high income),LAC,..
Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,Latin America & the Caribbean (IDA & IBRD countries),TLA,..
Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,Latvia,LVA,..
Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,Least developed countries: UN classification,LDC,..
Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,Lebanon,LBN,..
Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,Lesotho,LSO,..
Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,Liberia,LBR,..
Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,Libya,LBY,..
Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,Liechtenstein,LIE,..
Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,Lithuania,LTU,..
Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,Low & middle income,LMY,..
Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,Low income,LIC,..
Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,Lower middle income,LMC,..
Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,Luxembourg,LUX,..
Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,"Macao SAR, China",MAC,..
Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,"Macedonia, FYR",MKD,..
Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,Malawi,MWI,..
Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,Malaysia,MYS,..
Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,Maldives,MDV,..
Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,Mali,MLI,..
Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,Malta,MLT,..
Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,Marshall Islands,MHL,..
Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,Mauritania,MRT,..
Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,Mauritius,MUS,..
Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,"Micronesia, Fed. Sts.",FSM,..
Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,Middle East & North Africa,MEA,..
Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,Middle East & North Africa (excluding high income),MNA,..
Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,Middle East & North Africa (IDA & IBRD countries),TMN,..
Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,Middle income,MIC,..
Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,Moldova,MDA,..
Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,Monaco,MCO,..
Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,Montenegro,MNE,..
Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,Mozambique,MOZ,..
Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,Namibia,NAM,..
Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,Nauru,NRU,..
Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,Netherlands,NLD,..
Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,New Caledonia,NCL,..
Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,New Zealand,NZL,..
Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,North America,NAC,..
Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,Northern Mariana Islands,MNP,..
Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,Norway,NOR,..
Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,Not classified,INX,..
Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,OECD members,OED,..
Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,Oman,OMN,..
Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,Other small states,OSS,..
Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,Pacific island small states,PSS,..
Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,Palau,PLW,..
Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,Panama,PAN,23
Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,Papua New Guinea,PNG,..
Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,Poland,POL,..
Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,Portugal,PRT,..
Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,Post-demographic dividend,PST,..
Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,Pre-demographic dividend,PRE,..
Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,Puerto Rico,PRI,..
Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,Qatar,QAT,..
Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,Romania,ROM,..
Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,Russian Federation,RUS,13.3
Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,Samoa,WSM,..
Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,San Marino,SMR,..
Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,Sao Tome and Principe,STP,..
Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,Saudi Arabia,SAU,..
Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,Serbia,SRB,..
Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,Seychelles,SYC,..
Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,Sierra Leone,SLE,..
Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,Singapore,SGP,..
Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,Sint Maarten (Dutch part),SXM,..
Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,Slovak Republic,SVK,..
Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,Slovenia,SVN,..
Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,Small states,SST,..
Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,Solomon Islands,SLB,..
Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,Somalia,SOM,..
Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,South Africa,ZAF,..
Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,South Asia,SAS,..
Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,South Asia (IDA & IBRD),TSA,..
Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,South Sudan,SSD,..
Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,Spain,ESP,..
Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,St. Kitts and Nevis,KNA,..
Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,St. Lucia,LCA,..
Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,St. Martin (French part),MAF,..
Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,St. Vincent and the Grenadines,VCT,..
Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,Sub-Saharan Africa,SSF,..
Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,Sub-Saharan Africa (excluding high income),SSA,..
Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,Sub-Saharan Africa (IDA & IBRD countries),TSS,..
Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,Sudan,SDN,..
Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,Suriname,SUR,..
Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,Swaziland,SWZ,..
Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,Sweden,SWE,..
Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,Switzerland,CHE,..
Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,Syrian Arab Republic,SYR,..
Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,Tajikistan,TJK,31.3
Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,Thailand,THA,..
Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,Timor-Leste,TMP,..
Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,Tonga,TON,..
Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,Trinidad and Tobago,TTO,..
Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,Tunisia,TUN,..
Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,Turkey,TUR,..
Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,Turkmenistan,TKM,..
Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,Turks and Caicos Islands,TCA,..
Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,Tuvalu,TUV,..
Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,Ukraine,UKR,6.4
Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,United Arab Emirates,ARE,..
Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,United Kingdom,GBR,..
Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,United States,USA,..
Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,Upper middle income,UMC,..
Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,Uruguay,URY,9.7
Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,Uzbekistan,UZB,..
Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,Vanuatu,VUT,..
Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,"Venezuela, RB",VEN,33.1
Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,Virgin Islands (U.S.),VIR,..
Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,West Bank and Gaza,WBG,..
Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,World,WLD,..
Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,"Yemen, Rep.",YEM,..
Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,Zambia,ZMB,..
Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,Zimbabwe,ZWE,..
"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,India,IND,17.0454561821966
"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,Bangladesh,BGD,15.5074719341824
"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,Pakistan,PAK,25.1066908652956
"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,Mexico,MEX,3.60685813357884
"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,Vietnam,VNM,16.9922120022076
"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,Peru,PER,7.75717248436363
"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,Colombia,COL,6.82718146465088
"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,Philippines,PHL,10.2654718532467
"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,Nepal,NPL,33.0032707699435
"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,Brazil,BRA,5.21477471368548
"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,Cambodia,KHM,28.2491486532003
"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,Ecuador,ECU,10.1134338221084
"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,Bolivia,BOL,13.2370699185333
"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,Ethiopia,ETH,40.973281026529
"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,Paraguay,PRY,18.6588846185775
"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,Nigeria,NGA,20.8582264479564
"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,Indonesia,IDN,13.520732350571
"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,Sri Lanka,LKA,8.67951186043066
"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,Afghanistan,AFG,21.715416575352
"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,Myanmar,MMR,26.7487284311026
"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,Dominican Republic,DOM,5.78657578209054
"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,China,CHN,8.87964769955265
"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,Bhutan,BTN,17.4259628245535
"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,Guatemala,GTM,11.1312287846786
"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,Nicaragua,NIC,18.8085746067775
"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,Chile,CHL,3.87820745013496
"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,Kenya,KEN,32.9388622097393
"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,Honduras,HND,13.6878250273513
"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,Benin,BEN,25.3213957759412
"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,Azerbaijan,AZE,6.79136800335426
"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,Ghana,GHA,20.9881831848822
"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,El Salvador,SLV,11.2791212498155
"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,Uganda,UGA,25.8198010644014
"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,Tanzania,TZA,31.0794415770641
"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,Haiti,HTI,..
"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,Togo,TGO,40.6606498224397
"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,Senegal,SEN,17.4933418593036
"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,"Congo, Dem. Rep.",ZAR,20.626158004951
"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,Madagascar,MDG,25.5622160771094
"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,Mongolia,MNG,14.5516902647554
"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,Niger,NER,36.4187947295604
"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,Morocco,MAR,14.4768699506322
"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,Cameroon,CMR,22.8180835011689
"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,Burkina Faso,BFA,34.2085702176619
"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,Kyrgyz Republic,KGZ,15.9416995164261
"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,"Egypt, Arab Rep.",EGY,11.1816471975681
"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,Armenia,ARM,19.3260620234931
"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,Rwanda,RWA,32.6880246702073
"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,Albania,ALB,22.1319325487607
"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,Algeria,DZA,13.0517403733302
"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,American Samoa,ASM,..
"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,Andorra,ADO,..
"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,Angola,AGO,..
"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,Antigua and Barbuda,ATG,2.1176119032784
"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,Arab World,ARB,6.92374399819338
"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,Argentina,ARG,6.00091527379954
"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,Aruba,ABW,..
"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,Australia,AUS,2.50223062683944
"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,Austria,AUT,1.29037913430272
"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,"Bahamas, The",BHS,1.7421868168274
"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,Bahrain,BHR,0.315466038696712
"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,Barbados,BRB,..
"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,Belarus,BLR,7.79577837719564
"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,Belgium,BEL,0.747236653523105
"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,Belize,BLZ,14.2535184766322
"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,Bermuda,BMU,..
"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,Bosnia and Herzegovina,BIH,7.56334288936153
"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,Botswana,BWA,2.40802761766258
"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,British Virgin Islands,VGB,..
"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,Brunei Darussalam,BRN,1.10248621892226
"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,Bulgaria,BGR,4.78659231644628
"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,Burundi,BDI,42.9761667809095
"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,Cabo Verde,CPV,8.31389758963244
"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,Canada,CAN,..
"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,Caribbean small states,CSS,4.60713715806169
"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,Cayman Islands,CYM,..
"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,Central African Republic,CAF,42.3627612646396
"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,Central Europe and the Baltics,CEB,3.29088719267842
"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,Chad,TCD,52.3855511218753
"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,Channel Islands,CHI,..
"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,Comoros,COM,33.5835896485225
"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,"Congo, Rep.",COG,7.24348737503538
"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,Costa Rica,CRI,5.48882774195184
"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,Cote d'Ivoire,CIV,20.2073889572206
"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,Croatia,HRV,4.29084122577397
"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,Cuba,CUB,..
"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,Curacao,CUW,..
"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,Cyprus,CYP,2.27438195442216
"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,Czech Republic,CZE,2.52176253054862
"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,Denmark,DNK,1.11935389605476
"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,Djibouti,DJI,..
"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,Dominica,DMA,15.564282995575
"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,Early-demographic dividend,EAR,10.6044530256939
"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,East Asia & Pacific,EAS,..
"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,East Asia & Pacific (excluding high income),EAP,9.61284539059955
"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,East Asia & Pacific (IDA & IBRD countries),TEA,9.61284539059955
"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,Equatorial Guinea,GNQ,2.08324224412935
"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,Eritrea,ERI,..
"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,Estonia,EST,3.38492207963669
"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,Euro area,EMU,1.65193096486096
"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,Europe & Central Asia,ECS,2.22273334978422
"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,Europe & Central Asia (excluding high income),ECA,6.68239132914661
"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,Europe & Central Asia (IDA & IBRD countries),TEC,6.06792296133497
"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,European Union,EUU,1.59201778910497
"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,Faroe Islands,FRO,..
"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,Fiji,FJI,11.2621198649579
"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,Finland,FIN,2.54549285310327
"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,Fragile and conflict affected situations,FCS,..
"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,France,FRA,1.7362583821625
"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,French Polynesia,PYF,..
"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,Gabon,GAB,4.68807666759573
"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,"Gambia, The",GMB,21.1031842979926
"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,Georgia,GEO,9.18916005206981
"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,Germany,DEU,0.635646464653866
"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,Gibraltar,GIB,..
"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,Greece,GRC,4.11713212820961
"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,Greenland,GRL,..
"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,Grenada,GRD,8.89867841409692
"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,Guam,GUM,..
"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,Guinea,GIN,20.1501557342755
"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,Guinea-Bissau,GNB,..
"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,Guyana,GUY,19.5820580141525
"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,Heavily indebted poor countries (HIPC),HPC,27.1264272859572
"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,High income,HIC,..
"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,"Hong Kong SAR, China",HKG,0.0708286693596045
"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,Hungary,HUN,4.132264186776
"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,IBRD only,IBD,8.25842846569031
"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,Iceland,ISL,..
"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,IDA & IBRD total,IBT,9.28901972485667
"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,IDA blend,IDB,19.7851841995949
"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,IDA only,IDX,25.1644315982247
"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,IDA total,IDA,22.4354001880627
"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,"Iran, Islamic Rep.",IRN,..
"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,Iraq,IRQ,..
"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,Ireland,IRL,1.0126144164161
"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,Isle of Man,IMY,..
"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,Israel,ISR,..
"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,Italy,ITA,2.2479737464777
"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,Jamaica,JAM,7.43993687628951
"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,Japan,JPN,..
"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,Jordan,JOR,4.17398419399189
"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,Kazakhstan,KAZ,4.96563388451771
